1115,0
1113,35266.00
1121,42544.00
1181,0
1191,381.00
1211,0
1231,0
1235,0
1237,0
1239,917.00
1240,3789.00
1211,0
1281,3160.00
1283,166.00
1285,0
1586,10583.00
1431,21418.00
1551,516449.00
1555,11654.00
1533,211111.00
1583,6000.00
1284,200.00
1584,0.00
2171,3705.00
2191,34265.00
2197,0
2131,0
3111,1000000.00
3113,415970.00
3111,1000000.00
3113,415970.00
1262,328.00
1266,475.00
1261,0
