4111,1910.00
4113,0
4114,0
4141,0
5111,318.00
6111,243750.00
6112,5543.00
6113,1216.00
6114,1903.00
6116,6343.00
6120,17172.00
6123,2277.00
6134,6259.00
7111,1.00
7151,239.00
7161,9174.00
7162,15383.00
7236,183.00
7243,1022.00
7162,15383.00
7243,1022.00
