1113,44562
1121,20325
1122,7975
1239,917
1240,3989
1261,0
1262,1128
1266,451
1281,2328
1284,200
1533,514217
1551,812357
1555,10701
1583,6000
1586,5806
2113,0
2171,-60
2191,-34112
2197,-100000
3111,-1000000
3113,-996170
3351,344214
5111,1087
5124,-363
5153,162
5156,1369
5162,108
6111,56169
6112,19965
6113,986
6114,4010
6115,95
6116,9678
6120,34287
6122,100000
6123,3776
6125,48234
6126,24129
6134,8344
6166,-10449
7111,-7
7141,-6980
7161,-2822
7162,38257
7236,-157
7243,385
1283,166
1431,24743
